popularity,original_title,cast,director,runtime,genres,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.406719,No Way Out,Kevin Costner|Gene Hackman|Sean Young|Will Patton|Howard Duff,Roger Donaldson,114,Crime|Drama|Action|Thriller|Mystery,Orion Pictures,67,7.0,1987,28786206.5709698,68145615.60166329
0.405361,Harry and the Hendersons,John Lithgow|Melinda Dillon|Margaret Langrick|Joshua Rudoy|Kevin Peter Hall,William Dear,110,Comedy|Family|Fantasy,Universal Pictures|Amblin Entertainment,62,5.6,1987,0.0,95951360.138665
0.397728,The Secret of My Success,Michael J. Fox|Helen Slater|Richard Jordan|Margaret Whitton|John Pankow,Herbert Ross,111,Comedy,Universal Pictures,63,5.7,1987,23028965.2567758,213011939.175129
0.38911799999999996,Death Wish 4: The Crackdown,Charles Bronson|Kay Lenz|John P. Ryan|Perry Lopez|George Dickerson,J. Lee Thompson,99,Action|Adventure|Crime,Cannon Group,21,4.6,1987,0.0,0.0
0.385445,Near Dark,Adrian Pasdar|Jenny Wright|Lance Henriksen|Bill Paxton|Jenette Goldstein,Kathryn Bigelow,95,Horror|Drama|Thriller,De Laurentiis Entertainment Group|F/M|Near Dark Joint Venture,44,6.6,1987,9595402.19032326,0.0
0.380326,Three Men and a Baby,Tom Selleck|Steve Guttenberg|Ted Danson|Nancy Travis|Margaret Colin,Leonard Nimoy,102,Family|Comedy|Drama,Touchstone Pictures|Interscope Communications,103,6.1,1987,21109884.818711102,322405513.594861
0.09996000000000001,The Hidden,Kyle MacLachlan|Michael Nouri|Claudia Christian|Clarence Felder|Clu Gulager,Jack Sholder,96,Action|Horror|Science Fiction|Thriller,New Line Cinema|Heron Communications|Third Elm Street Venture|Mega Entertainment,26,6.4,1987,0.0,0.0
0.36762100000000003,The Brave Little Toaster,Jon Lovitz|Timothy Stack|Phil Hartman|Deanna Oliver|Timothy E. Day,Jerry Rees,90,Fantasy|Adventure|Animation|Comedy|Family,The Kushner-Locke Company|Hyperion Pictures,48,6.5,1987,3838160.8761293,0.0
0.366075,Street Trash,Mike Lackey|Bill Chepil|Vic Noto|Mark Sferrazza|Jane Arakawa,J. Michael Muro,91,Comedy|Horror,Street Trash Joint Venture,20,5.3,1987,0.0,0.0
0.356749,Prince of Darkness,Donald Pleasence|Lisa Blount|Victor Wong|Jameson Parker|Dennis Dun,John Carpenter,101,Horror,Universal Pictures|Carolco Pictures|Alive Films|Larry Franco Productions,62,6.5,1987,5757241.31419396,27217342.960208397
0.25154499999999996,Stakeout,Richard Dreyfuss|Emilio Estevez|Madeleine Stowe|Aidan Quinn|Dan Lauria,John Badham,116,Action|Comedy|Romance,Touchstone Pictures|Silver Screen Partners II,37,6.0,1987,0.0,0.0
0.349927,Hellraiser,Andrew Robinson|Clare Higgins|Ashley Laurence|Sean Chapman|Oliver Smith,Clive Barker,94,Horror,Cinemarque Entertainment BV|Film Futures|Rivdel Films,189,6.7,1987,1919080.43806465,27949539.3151454
0.18771400000000002,Mio min Mio,Nick Pickard|Christian Bale|Timothy Bottoms|Susannah York|Christopher Lee,Vladimir Grammatikov,99,Adventure|Drama|Fantasy|Family|Mystery,Gorky Film Studio|Nordisk Tonefilm International,11,6.1,1987,13817379.1540655,4413885.0075487
0.339933,The Believers,Martin Sheen|Helen Shaver|Harley Cross|Robert Loggia|Elizabeth Wilson,John Schlesinger,114,Horror|Thriller,Orion Pictures|Orion Pictures Corporation,12,5.8,1987,0.0,35989356.01225829
0.338412,The Belly of an Architect,Brian Dennehy|Chloe Webb|Lambert Wilson|Sergio Fantoni|Stefania Casini,Peter Greenaway,118,Drama,British Screen|Sacis|Film Four International|Hemdale Group|Mondial,10,5.8,1987,0.0,0.0
0.335219,House of Games,Lindsay Crouse|Joe Mantegna|Mike Nussbaum|J. T. Walsh|Ricky Jay,David Mamet,102,Crime|Drama|Mystery|Thriller,Filmhaus,29,7.2,1987,0.0,4962049.22479705
0.333783,Ironweed,Jack Nicholson|Meryl Streep|Carroll Baker|Tom Waits|Nathan Lane,Hector Babenco,143,Drama,Keith Barish Productions|TAFT Entertainment Pictures|Home Box Office (HBO),14,6.0,1987,0.0,0.0
0.322457,La Bamba,Lou Diamond Phillips|Danielle von Zerneck|Elizabeth PeÃ±a|Rosanna DeSoto|Esai Morales,Luis Valdez,108,Drama|Music,Columbia Pictures Corporation,43,6.9,1987,12474022.847420199,104043744.287137
0.32054,Someone to Watch Over Me,Tom Berenger|Mimi Rogers|Lorraine Bracco|Jerry Orbach|John Rubinstein,Ridley Scott,106,Crime|Drama|Romance|Thriller,Columbia Pictures,10,5.4,1987,32624367.447099105,19725362.317589
0.318343,Renegade,Terence Hill|Robert Vaughn|Ross Hill|Norman Bowler|Donald Hodson,Enzo Barboni,92,Action|Adventure|Comedy|Western,CinecittÃ |Paloma Films,24,5.6,1987,0.0,0.0
0.45783100000000004,Suspect,Cher|Dennis Quaid|Liam Neeson|John Mahoney|Joe Mantegna,Peter Yates,121,Crime|Drama|Thriller,TriStar Pictures,14,6.0,1987,0.0,0.0
0.316643,Out of Rosenheim,Marianne SÃ¤gebrecht|CCH Pounder|Jack Palance|Christine Kaufmann|Monica Calhoun,Percy Adlon,95,Comedy|Drama,Pro-ject Filmproduktion,32,6.9,1987,0.0,6884323.01271064
0.315932,The Dead,Anjelica Huston|Donal McCann|Dan O'Herlihy|Helena Carroll|Cathleen Delany,John Huston,83,Drama,Zenith Entertainment|Vestron Pictures|Delta film|Channel 4|Liffey Films,13,6.1,1987,0.0,0.0
0.313707,Project X,Matthew Broderick|Helen Hunt|Willie|William Sadler|Johnny Ray McGhee,Jonathan Kaplan,108,Action|Comedy|Drama|Science Fiction,20th Century Fox,29,6.0,1987,34543447.885163695,35564947.53521939
0.288138,Steel Dawn,Patrick Swayze|Lisa Niemi|Anthony Zerbe|Christopher Neame|Brion James,Lance Hool,97,Action|Adventure|Science Fiction,Vestron Pictures,17,4.4,1987,0.0,0.0
0.287829,Throw Momma from the Train,Danny DeVito|Billy Crystal|Kim Greist|Anne Ramsey|Kate Mulgrew,Danny DeVito,88,Crime|Comedy,Orion Pictures,54,5.8,1987,26867126.132905103,111145408.9167
0.421153,Moonstruck,Cher|Nicolas Cage|Vincent Gardenia|Olympia Dukakis|Danny Aiello,Norman Jewison,102,Comedy|Drama|Romance,Metro-Goldwyn-Mayer (MGM),72,6.2,1987,0.0,154755659.800004
0.28269,The Monster Squad,Andre Gower|Robby Kiger|Stephen Macht|Duncan Regehr|Ryan Lambert,Fred Dekker,82,Horror|Comedy|Action|Fantasy|Science Fiction,TriStar Pictures|Keith Barish Productions|TAFT Entertainment Pictures|Home Box Office (HBO),58,7.0,1987,23028965.2567758,7234914.06069936
0.34575300000000003,Ghoulies II,Damon Martin|Royal Dano|Phil Fondacaro|J. Downing|Kerry Remsen,Albert Band,89,Comedy|Horror,Empire Pictures|Taryn Productions Inc.,13,3.5,1987,0.0,0.0
0.35382199999999997,Eddie Murphy Raw,Eddie Murphy|Tatyana Ali|Billie Allen|James Brown III|Eyde Byrde,Robert Townsend,93,Comedy,Paramount Pictures,53,7.0,1987,0.0,96922495.4417041
0.264653,Summer School,Mark Harmon|Kirstie Alley|Courtney Thorne-Smith|Ken Olandt|Shawnee Smith,Carl Reiner,97,Comedy,Paramount Pictures,27,6.1,1987,0.0,67387411.8686297
0.263191,The Fourth Protocol,Michael Caine|Pierce Brosnan|Ray McAnally|Ned Beatty|Joanna Cassidy,John Mackenzie,119,Action|Drama|Thriller,The Rank Organisation,26,5.9,1987,0.0,0.0
0.258955,Maurice,James Wilby|Hugh Grant|Rupert Graves|Denholm Elliott|Simon Callow,James Ivory,134,Drama|Romance,Merchant Ivory Productions|Film Four International,21,6.5,1987,0.0,0.0
0.48156099999999996,Can't Buy Me Love,Patrick Dempsey|Seth Green|Gerardo MejÃ­a|Courtney Gains|Sharon Farrell,Steve Rash,94,Drama|Comedy|Romance|Family,Apollo Pictures|Touchstone Pictures|Silver Screen Partners II,72,6.4,1987,3454344.78851637,60688679.2869234
0.24096700000000001,Deliria,Barbara Cupisti|David Brandon|Robert Gligorov|Mary Sellers|Giovanni Lombardo Radice,Michele Soavi,90,Horror,Filmirage|DMV Distribuzione,14,6.6,1987,1919080.43806465,0.0
0.234183,Date With an Angel,Michael E. Knight|Phoebe Cates|Emmanuelle BÃ©art|David Dukes|Vinny Argiro,Tom McLoughlin,105,Comedy|Fantasy|Romance|Science Fiction,De Laurentiis Entertainment Group (DEG),12,5.6,1987,0.0,0.0
0.233246,Revenge of the Nerds II: Nerds in Paradise,Robert Carradine|Curtis Armstrong|Larry B. Scott|Timothy Busfield|Courtney Thorne-Smith,Joe Roth,98,Comedy,Twentieth Century Fox Film Corporation|Amercent Films|American Entertainment Partners L.P.|Interscope Communications,29,6.1,1987,0.0,43451882.6083143
0.207159,Amazon Women on the Moon,Arsenio Hall|Monique Gabrielle|Debby Davison|Rob Krausz|Michelle Pfeiffer,Joe Dante|Carl Gottlieb|Peter Horton|John Landis|Robert K. Weiss,85,Comedy|Science Fiction,Universal Pictures|Westward Productions,12,5.8,1987,0.0,0.0
0.221631,The Stepfather,Terry O'Quinn|Jill Schoelen|Shelley Hack|Charles Lanyer|Stephen Shellen,Joseph Ruben,89,Drama|Horror|Mystery|Thriller,Incorporated Television Company (ITC),24,6.8,1987,0.0,0.0
0.217263,Hot Pursuit,John Cusack|Robert Loggia|Jerry Stiller|Wendy Gazelle|Monte Markham,Steven Lisberger,93,Comedy,Paramount Pictures|RKO Pictures,10,5.6,1987,0.0,8090572.53653881
0.21302600000000002,Flowers in the Attic,Louise Fletcher|Victoria Tennant|Kristy Swanson|Jeb Stuart Adams|Ben Ryan Ganger,Jeffrey Bloom,93,Drama|Horror|Mystery|Thriller,Fries Entertainment Films,25,6.9,1987,0.0,0.0
0.15934700000000002,Benji the Hunted,Red Steagall|Frank Inn|Nancy Francis,Joe Camp,88,Action|Adventure|Family,Embark Production,14,6.4,1987,0.0,0.0
0.20076,Mannequin,Andrew McCarthy|Kim Cattrall|Estelle Getty|James Spader|G. W. Bailey,Michael Gottlieb,89,Fantasy|Comedy|Romance,20th Century Fox|Gladden Entertainment,61,5.6,1987,11514482.6283879,81985411.5343259
0.189462,Black Widow,Debra Winger|Theresa Russell|Sami Frey|Dennis Hopper|Nicol Williamson,Bob Rafelson,102,Mystery|Thriller,20th Century Fox|American Entertainment Partners L.P.,13,5.8,1987,0.0,48371305.2184211
0.18825799999999998,River's Edge,Crispin Glover|Keanu Reeves|Ione Skye|Daniel Roebuck|Dennis Hopper,Tim Hunter,99,Crime|Drama,Hemdale Film|Island,16,5.7,1987,36462528.3232284,0.0
0.186551,Gandahar,Pierre-Marie Escourrou|Catherine Chevallier|Georges Wilson|Anny Duperey|Jean-Pierre Ducos,RenÃ© Laloux,83,Animation|Science Fiction|Fantasy|Adventure,Films A2,10,7.2,1987,0.0,0.0
0.184885,Cry Freedom,Denzel Washington|Kevin Kline|Penelope Wilton|Kate Hardie|John Matshikiza,Richard Attenborough,157,Drama,Universal Pictures,26,6.9,1987,0.0,0.0
0.184469,Less Than Zero,Andrew McCarthy|Jami Gertz|Robert Downey Jr.|James Spader|Tony Bill,Marek Kanievska,98,Drama|Crime|Romance,Twentieth Century Fox Film Corporation|Amercent Films|American Entertainment Partners L.P.,30,5.9,1987,0.0,23789656.1180572
0.274181,Escape from Sobibor,Alan Arkin|Joanna Pacula|Rutger Hauer|Hartmut Becker|Jack Shepherd,Jack Gold,120,Drama|War|Thriller,Zenith Productions,23,6.0,1987,0.0,0.0
0.180267,Wanted: Dead or Alive,Rutger Hauer|Gene Simmons|Eli Danker|Nick Faltas|Dennis Burkley,Gary Sherman,104,Action|Thriller|Crime|Drama,New World Pictures,13,5.2,1987,0.0,0.0
0.179562,Baby Boom,Diane Keaton|Sam Shepard|Harold Ramis|Kristina Kennedy|Sam Wanamaker,Charles Shyer,110,Comedy|Romance|Family,United Artists,27,5.6,1987,0.0,0.0
0.17911,Best Seller,James Woods|Brian Dennehy|Victoria Tennant|Allison Balson|Paul Shenar,John Flynn,95,Action|Crime|Drama|Thriller,Orion Pictures|Hemdale Film,11,6.2,1987,0.0,8210113.97610629
0.15900699999999898,Prick Up Your Ears,Gary Oldman|Alfred Molina|Vanessa Redgrave|Frances Barber|Lindsay Duncan,Stephen Frears,111,Drama,civilhand,13,4.7,1987,0.0,0.0
0.147904,Teen Wolf Too,Jason Bateman|Kim Darby|John Astin|Mark Holton|Estee Chandler,Christopher Leitch,95,Comedy|Fantasy|Family,Atlantic Entertainment Group,23,3.5,1987,0.0,0.0
0.146481,Ernest Goes to Camp,Jim Varney|Victoria Racimo|John Vernon|Gailard Sartain|Daniel Butler,John R. Cherry III,92,Comedy|Family,Touchstone Pictures|Silver Screen Partners II,15,6.1,1987,5757241.31419396,45116395.1071892
0.287418,Hamburger Hill,Anthony Barrile|Michael Boatman|Don Cheadle|Michael Dolan|Dylan McDermott,John Irvin,112,War|Action|Drama,Paramount Pictures|RKO Pictures,52,6.2,1987,0.0,26558929.4908737
0.135106,Who's That Girl,Madonna|Griffin Dunne|Bibi Besch|John McMartin|John Mills,James Foley,92,Comedy|Thriller|Music|Romance,Warner Bros. Pictures|The Guber-Peters Company,18,6.0,1987,0.0,14019283.687873801
0.096617,Three O'Clock High,Casey Siemaszko|Annie Ryan|Richard Tyson|Stacey Glick|Jonathan Wise,Phil Joanou,97,Comedy,Universal Pictures,24,6.6,1987,0.0,7073465.66160585
0.005529,Miami Connection,Y.K. Kim|Vincent Hirsch|Joseph Diamand|Maurice Smith|Angelo Janotti,Y.K. Kim|Woo-sang Park,86,Action|Crime,Drafthouse Films,13,5.8,1987,0.0,0.0
0.11171099999999999,Like Father Like Son,Dudley Moore|Kirk Cameron|Margaret Colin|Catherine Hicks|Patrick O'Neal,Rod Daniel,96,Comedy|Fantasy,TriStar Pictures|Imagine Films Entertainment,14,6.3,1987,0.0,65973350.881404795
0.159907,"Silent Night, Deadly Night Part 2",Eric Freeman|James Newman|Elizabeth Kaitan|Jean Miller|Darrel Guilbeau,Lee Harry,88,Comedy|Horror,Silent Night Releasing Corporation,11,5.5,1987,479770.10951616295,296158.250443451
0.14124,The Secret Garden,Colin Firth|Gennie James|Barret Oliver|Jadrien Steele|Michael Hordern,Alan Grint,100,TV Movie|Drama|Family,Hallmark Hall of Fame Productions|Rosemont Productions|Viacom Productions,12,7.2,1987,0.0,0.0
0.077814,Hope and Glory,Sebastian Rice-Edwards|Geraldine Muir|Sarah Miles|David Hayman|Sammi Davis,John Boorman,113,Drama|War,Columbia Pictures,15,5.6,1987,0.0,0.0
0.07532,The Principal,"Jim Belushi|Louis Gossett, Jr.|Rae Dawn Chong|Michael Wright|J.J. Cohen",Christopher Cain,109,Action|Adventure|Crime|Drama,TriStar Pictures,29,6.1,1987,0.0,0.0
0.07154500000000001,84 Charing Cross Road,Anne Bancroft|Anthony Hopkins|Judi Dench|Jean De Baer|Maurice Denham,David Hugh Jones,100,Drama|Romance,Columbia Pictures Corporation|Brooksfilms,13,6.2,1987,182.312641616142,0.0
0.064707,Hello Mary Lou: Prom Night II,Michael Ironside|Wendy Lyon|Louis Ferreira|Lisa Schrage|Richard Monette,Bruce Pittman,97,Horror,Simcom Limited|Allarcom Limited|British Columbia Television|CFCN Communications|TBA Film,11,6.2,1987,0.0,5149888.81807482
3.309196,2001: A Space Odyssey,Keir Dullea|Douglas Rain|Gary Lockwood|William Sylvester|Daniel Richter,Stanley Kubrick,149,Science Fiction|Mystery|Adventure,Stanley Kubrick Productions|Metro-Goldwyn-Mayer (MGM),1708,7.7,1968,75227563.3792221,355546597.20654905
1.152937,Planet of the Apes,Charlton Heston|Roddy McDowall|Kim Hunter|Maurice Evans|James Daly,Franklin J. Schaffner,112,Adventure|Science Fiction|Mystery,Twentieth Century Fox Film Corporation|APJAC Productions,469,7.2,1968,36359988.966624,209354710.49926
1.0582719999999999,Night of the Living Dead,Duane Jones|Judith O'Dea|Karl Hardman|Marilyn Eastman|Keith Wayne,George A. Romero,96,Horror,Laurel Group|Off Color Films|Image Ten|Market Square Productions,279,7.2,1968,714661.85210261,0.0
0.8911629999999989,The Boston Strangler,Tony Curtis|Henry Fonda|George Kennedy|Mike Kellin|Hurd Hatfield,Richard Fleischer,116,Crime|Drama|Mystery|Thriller,Twentieth Century Fox Film Corporation,15,6.6,1968,0.0,0.0
0.867192,Barbarella,Jane Fonda|John Phillip Law|Anita Pallenberg|Marcel Marceau|Claude Dauphin,Roger Vadim,98,Science Fiction,Dino de Laurentiis Cinematografica|Marianne Productions,63,5.4,1968,0.0,0.0
0.7868539999999989,Bullitt,Steve McQueen|Jacqueline Bisset|Robert Vaughn|Don Gordon|Simon Oakland,Peter Yates,113,Action|Crime|Drama|Thriller,Solar Productions|Warner Brothers/Seven Arts,143,6.7,1968,34479299.88214339,265182633.716993
0.757746,The Love Bug,Dean Jones|Michele Lee|Buddy Hackett|Joe Flynn|Benson Fong,Robert Stevenson,107,Comedy|Family|Fantasy,Walt Disney Productions,62,5.8,1968,0.0,0.0
0.747337,The Lion in Winter,Peter O'Toole|Katharine Hepburn|Anthony Hopkins|John Castle|Nigel Terry,Anthony Harvey,134,Drama|History,AVCO Embassy Pictures|Haworth Productions,37,6.9,1968,0.0,0.0
0.724527,Rosemary's Baby,Mia Farrow|John Cassavetes|Ruth Gordon|Sidney Blackmer|Maurice Evans,Roman Polanski,136,Horror|Drama|Mystery,Paramount Pictures|William Castle Productions,448,7.3,1968,20060683.567792498,209354710.49926
0.698337,Yellow Submarine,Paul Angelis|John Lennon|Paul McCartney|George Harrison|Ringo Starr,George Dunning,90,Animation|Fantasy|Music,Apple Corps|King Features Production,63,7.0,1968,0.0,0.0
0.633128999999999,Oliver!,Ron Moody|Shani Wallis|Oliver Reed|Harry Secombe|Mark Lester,Carol Reed,153,Drama|Family|Music,Warwick Film Productions|Romulus Films,42,6.2,1968,62689636.14935171,105318588.730911
0.621202,Hang 'em High,Clint Eastwood|Inger Stevens|Ed Begley|Pat Hingle|Ben Johnson,Ted Post,114,Western,Metro-Goldwyn-Mayer (MGM),86,6.3,1968,11284134.5068833,42628952.5815592
0.569422,Where Eagles Dare,Richard Burton|Clint Eastwood|Mary Ure|Patrick Wymark|Michael Hordern,Brian G. Hutton,155,Adventure|Drama|Action|History|War,Metro-Goldwyn-Mayer (MGM)|Winkast Film Productions|Jerry Gershwin Productions|Elliott Kastner Productions,116,6.9,1968,48271019.8350008,131648235.913638
0.533428,The Party,Peter Sellers|Claudine Longet|Natalia Borisova|Jean Carson|Marge Champion,Blake Edwards,99,Comedy,Metro-Goldwyn-Mayer (MGM),67,7.1,1968,9403445.42240277,0.0
0.488336,The Thomas Crown Affair,Steve McQueen|Faye Dunaway|Paul Burke|Jack Weston|Biff McGuire,Norman Jewison,102,Romance|Crime|Thriller|Drama,United Artists|The Mirisch Corporation|Solar Productions|Simkoe,42,7.0,1968,26956543.5442212,0.0
0.437877,The Odd Couple,Jack Lemmon|Walter Matthau|John Fiedler|Herb Edelman|David Sheiner,Gene Saks,106,Comedy,Paramount Pictures,51,7.3,1968,0.0,0.0
0.41526199999999996,Romeo and Juliet,Leonard Whiting|Olivia Hussey|John McEnery|Michael York|Milo O'Shea,Franco Zeffirelli,138,Drama|Romance,Paramount Pictures|Dino de Laurentiis Cinematografica|BHE Films|Verona Produzione,68,7.0,1968,0.0,243870320.21866098
0.321891,The Devil Rides Out,Christopher Lee|Charles Gray|Nike Arrighi|Leon Greene|Patrick Mower,Terence Fisher,96,Horror,Hammer Film Productions|Associated British-PathÃ©|Seven Arts Pictures,17,6.2,1968,0.0,0.0
0.378658,The Green Berets,John Wayne|David Janssen|George Takei|Jack Soo|Jim Hutton,John Wayne,142,War|Drama,Batjac Productions,17,5.6,1968,43882745.30454621,68958599.7642869
0.323826,Chitty Chitty Bang Bang,Dick Van Dyke|Sally Ann Howes|Lionel Jeffries|Gert FrÃ¶be|Anna Quayle,Ken Hughes,144,Adventure|Fantasy|Comedy|Family,Dramatic Features|Warfield,103,6.6,1968,62689636.14935171,0.0
0.316852,The Swimmer,Burt Lancaster|Janet Landgard|Kim Hunter|Janice Rule|Tony Bickley,Frank Perry|Sydney Pollack,95,Drama,Horizon Pictures|Columbia Pictures Corporation|Dover Productions,14,5.5,1968,0.0,0.0
0.25950100000000004,Blackbeard's Ghost,Peter Ustinov|Dean Jones|Suzanne Pleshette|Elsa Lanchester|Richard Deacon,Robert Stevenson,106,Fantasy|Comedy|Family,Walt Disney Productions,19,6.1,1968,0.0,0.0
0.207956,Pretty Poison,Anthony Perkins|Tuesday Weld|Beverly Garland|John Randolph|Dick O'Neill,Noel Black,89,Crime|Drama|Romance|Thriller,Twentieth Century Fox Film Corporation,12,6.3,1968,11284134.5068833,0.0
0.21498899999999999,Funny Girl,Barbra Streisand|Omar Sharif|Kay Medford|Anne Francis|Walter Pidgeon,William Wyler,149,Drama|Comedy|Music|Romance,Columbia Pictures Corporation|Rastar Productions,39,6.6,1968,0.0,0.0
0.106218,If....,Malcolm McDowell|Richard Warwick|David Wood|Christine Noonan|Rupert Webster,Lindsay Anderson,111,Drama,Memorial Enterprises,29,6.0,1968,0.0,3134481.80746758
0.202802,The Little Drummer Boy,Ted Eccles|JosÃ© Ferrer|Paul Frees|June Foray|Greer Garson,"Arthur Rankin, Jr.|Jules Bass",25,Animation,Rankin/Bass Productions,15,6.0,1968,0.0,0.0
0.190742,Faces,Gena Rowlands|John Marley|Lynn Carlin|Seymour Cassel|Fred Draper,John Cassavetes,130,Drama,Maurice McEndree Productions|Walter Reade Organization Inc.|Faces International Films,16,6.5,1968,1723964.99410717,0.0
0.166845,Hell in the Pacific,Lee Marvin|ToshirÅ Mifune,John Boorman,103,War,Selmur Productions,13,6.0,1968,0.0,0.0
0.157115,"Yours, Mine and Ours",Lucille Ball|Henry Fonda|Van Johnson|Tom Bosley|Louise Troy,Melville Shavelson,111,Comedy|Drama|Family,Desilu Productions|Walden Productions,10,5.7,1968,0.0,0.0
0.149294,The Devil's Brigade,William Holden|Cliff Robertson|Vince Edwards|Andrew Prine|Jeremy Slate,Andrew V. McLaglen,130,War|Action,Wolper Pictures,13,6.3,1968,0.0,0.0
0.190352,Hellfighters,John Wayne|Katharine Ross|Jim Hutton|Vera Miles|Jay C. Flippen,Andrew V. McLaglen,121,Action|Adventure|Romance,Universal Pictures,10,5.5,1968,0.0,0.0
0.128924,Witchfinder General,Vincent Price|Ian Ogilvy|Rupert Davies|Hilary Dwyer|Robert Russell,Michael Reeves,86,Drama|Horror|History,Tigon British Film Productions|American International Productions,13,6.2,1968,0.0,0.0
0.405287,Coogan's Bluff,Clint Eastwood|Lee J. Cobb|Susan Clark|Tisha Sterling|Don Stroud,Don Siegel,93,Action|Crime|Drama|Thriller,Universal Pictures|Malpaso Productions,30,5.9,1968,0.0,19496476.8424484
0.092165,Ice Station Zebra,Rock Hudson|Ernest Borgnine|Patrick McGoohan|Jim Brown|Tony Bill,John Sturges,148,Action|Drama,Filmways Pictures,21,5.7,1968,0.0,0.0
0.18851099999999998,Head,Peter Tork|Davy Jones|Micky Dolenz|Michael Nesmith|Annette Funicello,Bob Rafelson,86,Comedy|Fantasy,Raybert Productions,12,5.5,1968,0.0,0.0
